departamento,fecha,temp_celsius
Quindio,2022-06-16,15.368016926838076
Risaralda,2022-06-16,17.224176506215688
San Andres Y Providencia,2022-06-16,
Santander,2022-06-16,20.29215434189036
Sucre,2022-06-16,25.89122748073689
Tolima,2022-06-16,18.867415300049963
Valle Del Cauca,2022-06-16,18.681214825954314
Vaupes,2022-06-16,24.035074036586245
Vichada,2022-06-16,24.41140131793721
Amazonas,2022-06-17,25.341357567500392
Antioquia,2022-06-17,20.12490609574926
Arauca,2022-06-17,23.553805229887814
Atlantico,2022-06-17,26.541185569228944
Bolivar,2022-06-17,24.09428739028852
Boyaca,2022-06-17,14.347528771014717
Buenaventura,2022-06-17,
Caldas,2022-06-17,17.903304067031186
Caqueta,2022-06-17,24.704440466563447
Casanare,2022-06-17,24.43423297349329
Cauca,2022-06-17,17.190412152783374
Cesar,2022-06-17,23.307855730065583
Choco,2022-06-17,22.823126586660766
Cordoba,2022-06-17,24.020697104153
Cundinamarca,2022-06-17,16.374927995859206
Guainia,2022-06-17,25.03270348186984
Guajira,2022-06-17,25.989669687717345
Guaviare,2022-06-17,24.772643791306205
Huila,2022-06-17,17.710572001817134
Magdalena,2022-06-17,23.86603957670726
Meta,2022-06-17,23.84304682992221
Narino,2022-06-17,18.840814710952948
Norte De Santander,2022-06-17,20.253127817542246
Putumayo,2022-06-17,24.208604631439826
Quindio,2022-06-17,14.762994824317806
Risaralda,2022-06-17,16.804067356152633
San Andres Y Providencia,2022-06-17,
Santander,2022-06-17,19.90946536231296
Sucre,2022-06-17,25.004653287788923
Tolima,2022-06-17,18.448376735141935
Valle Del Cauca,2022-06-17,18.11445100350632
Vaupes,2022-06-17,25.032372558235277
Vichada,2022-06-17,25.085275698460784
Amazonas,2022-06-18,24.889343731161915
Antioquia,2022-06-18,20.456175853548956
Arauca,2022-06-18,23.224233928794032
Atlantico,2022-06-18,26.11750337179606
Bolivar,2022-06-18,24.78832409027385
Boyaca,2022-06-18,14.128149812019826
Buenaventura,2022-06-18,
Caldas,2022-06-18,18.097395720438794
Caqueta,2022-06-18,23.202443823868286
Casanare,2022-06-18,24.29703584480041
Cauca,2022-06-18,17.016586663384334
Cesar,2022-06-18,23.98142269427332
Choco,2022-06-18,23.14616394446313
Cordoba,2022-06-18,24.55555268904182
Cundinamarca,2022-06-18,16.429959220645785
Guainia,2022-06-18,25.295690449372724
Guajira,2022-06-18,25.875157388021396
Guaviare,2022-06-18,24.244445924428504
Huila,2022-06-18,17.334334561926084
Magdalena,2022-06-18,24.193744667449664
Meta,2022-06-18,23.520522361728368
Narino,2022-06-18,18.922333608276137
Norte De Santander,2022-06-18,20.54953497986235
Putumayo,2022-06-18,22.64623892393828
Quindio,2022-06-18,14.67481531114843
Risaralda,2022-06-18,16.757524062221048
San Andres Y Providencia,2022-06-18,
Santander,2022-06-18,20.030923244929582
Sucre,2022-06-18,25.715051781688658
Tolima,2022-06-18,18.446295618214762
Valle Del Cauca,2022-06-18,18.2237935269781
Vaupes,2022-06-18,24.645644768853916
Vichada,2022-06-18,24.936416044489082
Amazonas,2022-06-19,24.215702005625285
Antioquia,2022-06-19,20.097850459961762
Arauca,2022-06-19,23.03237544399013
Atlantico,2022-06-19,25.959054023581444
Bolivar,2022-06-19,23.552809221232835
Boyaca,2022-06-19,14.154997220524908
Buenaventura,2022-06-19,
Caldas,2022-06-19,17.785914076815413
Caqueta,2022-06-19,22.384895601917886
Casanare,2022-06-19,24.177112536402785
Cauca,2022-06-19,17.12976202282262
Cesar,2022-06-19,22.670510908039507
Choco,2022-06-19,23.324743325959414
Cordoba,2022-06-19,24.17342739531806
Cundinamarca,2022-06-19,16.039771878250583
Guainia,2022-06-19,24.384435552719363
Guajira,2022-06-19,25.60633489386729
Guaviare,2022-06-19,22.83677042765409
Huila,2022-06-19,16.598685038676567
Magdalena,2022-06-19,23.38838520646118
Meta,2022-06-19,22.29026964075776
Narino,2022-06-19,19.04460737916616
Norte De Santander,2022-06-19,19.450760267021128
Putumayo,2022-06-19,22.030273181353206
Quindio,2022-06-19,14.849572356122554
Risaralda,2022-06-19,16.843727351069724
San Andres Y Providencia,2022-06-19,
Santander,2022-06-19,19.424354787203004
Sucre,2022-06-19,24.774928903791487
Tolima,2022-06-19,17.745848267924746
Valle Del Cauca,2022-06-19,18.322741915985944
Vaupes,2022-06-19,23.758879871753837
Vichada,2022-06-19,24.621499739847405
Amazonas,2022-06-20,24.011806689531713
Antioquia,2022-06-20,20.33971371947211
Arauca,2022-06-20,22.02516190453124
Atlantico,2022-06-20,26.133090921124683
Bolivar,2022-06-20,24.39567638729601
Boyaca,2022-06-20,13.621268985965564
Buenaventura,2022-06-20,
Caldas,2022-06-20,17.418730333675736
Caqueta,2022-06-20,22.906439955958522
Casanare,2022-06-20,23.062241325786474
Cauca,2022-06-20,17.455232675793106
Cesar,2022-06-20,23.273696098248145
Choco,2022-06-20,23.999839011848056
Cordoba,2022-06-20,24.949393006107464
Cundinamarca,2022-06-20,15.635123005892446
Guainia,2022-06-20,23.172209494056403
Guajira,2022-06-20,25.705288961714462
Guaviare,2022-06-20,22.947498142176542
Huila,2022-06-20,16.88941123182578
Magdalena,2022-06-20,23.97488333370579
Meta,2022-06-20,22.500276069129907
Narino,2022-06-20,19.331364393507698
Norte De Santander,2022-06-20,19.289268216417938
Putumayo,2022-06-20,22.52835472698025
Quindio,2022-06-20,14.98645231393314
Risaralda,2022-06-20,16.851787409783174
San Andres Y Providencia,2022-06-20,
Santander,2022-06-20,19.383243214693064
Sucre,2022-06-20,25.721447268055076
Tolima,2022-06-20,17.560038760828395
Valle Del Cauca,2022-06-20,18.587912326036562
Vaupes,2022-06-20,23.042811993062067
Vichada,2022-06-20,23.533988319989717
Amazonas,2022-06-21,24.1212913754487
Antioquia,2022-06-21,20.63412968785749
Arauca,2022-06-21,22.85564654347748
Atlantico,2022-06-21,26.689825572632408
Bolivar,2022-06-21,24.83156252267719
Boyaca,2022-06-21,13.7644231882189
Buenaventura,2022-06-21,
Caldas,2022-06-21,17.641638190904786
Caqueta,2022-06-21,23.226865747349073
Casanare,2022-06-21,23.492071809074538
Cauca,2022-06-21,17.338728717608166
Cesar,2022-06-21,23.86644870747586
Choco,2022-06-21,24.071218072081212
Cordoba,2022-06-21,25.12919609758457
Cundinamarca,2022-06-21,15.923442881554903
Guainia,2022-06-21,24.27632176933321
Guajira,2022-06-21,25.88470063042822
Guaviare,2022-06-21,23.721808851876084
Huila,2022-06-21,16.82342554732142
Magdalena,2022-06-21,24.37923605442602
Meta,2022-06-21,22.49343749423635
Narino,2022-06-21,19.235697883382098
Norte De Santander,2022-06-21,19.846640272360606
Putumayo,2022-06-21,22.75039701673812
Quindio,2022-06-21,14.79885274049983
Risaralda,2022-06-21,16.884459383120763
San Andres Y Providencia,2022-06-21,
Santander,2022-06-21,19.834701800814052
Sucre,2022-06-21,25.931811440671687
Tolima,2022-06-21,18.135906495814087
Valle Del Cauca,2022-06-21,18.700872927926287
Vaupes,2022-06-21,24.087364407911267
Vichada,2022-06-21,24.102725385808448
Amazonas,2022-06-22,24.865593354422778
Antioquia,2022-06-22,20.95456516821643
Arauca,2022-06-22,24.071324921826672
Atlantico,2022-06-22,26.877667982656604
Bolivar,2022-06-22,25.372875190787397
Boyaca,2022-06-22,14.348318672009338
Buenaventura,2022-06-22,
Caldas,2022-06-22,18.157425468296925
Caqueta,2022-06-22,23.55148096757916
Casanare,2022-06-22,24.928740507780432
Cauca,2022-06-22,17.427570987758816
Cesar,2022-06-22,24.47268423639042
Choco,2022-06-22,24.182293079071275
Cordoba,2022-06-22,25.22437977819503
Cundinamarca,2022-06-22,16.58319089943431
Guainia,2022-06-22,25.51141876940794
Guajira,2022-06-22,26.023367172742415
Guaviare,2022-06-22,24.299108590218168
Huila,2022-06-22,17.268396533371206
Magdalena,2022-06-22,24.670988984711528
Meta,2022-06-22,23.700997691665833
Narino,2022-06-22,19.131025049860195
Norte De Santander,2022-06-22,20.37206933500673
Putumayo,2022-06-22,22.85042660141225
Quindio,2022-06-22,15.427670067442108
Risaralda,2022-06-22,17.58261719508938
San Andres Y Providencia,2022-06-22,
Santander,2022-06-22,20.696854565085783
Sucre,2022-06-22,26.279213996401026
Tolima,2022-06-22,18.887417312122466
Valle Del Cauca,2022-06-22,18.78752281237825
Vaupes,2022-06-22,24.338412627412183
Vichada,2022-06-22,25.53891935937879
Amazonas,2022-06-23,24.7702528977439
Antioquia,2022-06-23,21.082254570573664
Arauca,2022-06-23,24.3729997974122
Atlantico,2022-06-23,27.23387005735302
Bolivar,2022-06-23,25.282024356251114
Boyaca,2022-06-23,14.531631352932846
Buenaventura,2022-06-23,
Caldas,2022-06-23,18.21071213646619
Caqueta,2022-06-23,22.9410248918715
Casanare,2022-06-23,24.46619588510112
Cauca,2022-06-23,17.386418915086356
Cesar,2022-06-23,24.519894022380985
Choco,2022-06-23,23.976926354342837
Cordoba,2022-06-23,25.459427442811045
Cundinamarca,2022-06-23,16.22561387041181
Guainia,2022-06-23,25.286432156493834
Guajira,2022-06-23,26.373465279240783
Guaviare,2022-06-23,23.964449305825227
Huila,2022-06-23,16.317584827139786
Magdalena,2022-06-23,24.729130389097975
Meta,2022-06-23,22.502554733592184
Narino,2022-06-23,19.26238293426551
Norte De Santander,2022-06-23,20.906909733197736
Putumayo,2022-06-23,22.498292457573314
Quindio,2022-06-23,15.401649071875966
Risaralda,2022-06-23,17.466562145764822
San Andres Y Providencia,2022-06-23,
Santander,2022-06-23,20.87205413473811
Sucre,2022-06-23,26.153517776091164
Tolima,2022-06-23,18.101673199606008
Valle Del Cauca,2022-06-23,18.82955507849684
Vaupes,2022-06-23,24.591290825405153
Vichada,2022-06-23,25.43067955360685
Amazonas,2022-06-24,23.84762468737629
Antioquia,2022-06-24,20.76316546452235
Arauca,2022-06-24,23.161483308911638
Atlantico,2022-06-24,26.37867061866587
Bolivar,2022-06-24,24.755114088564998
Boyaca,2022-06-24,14.107520158132907
Buenaventura,2022-06-24,
Caldas,2022-06-24,17.479894559514463
Caqueta,2022-06-24,22.466470157996113
Casanare,2022-06-24,23.142259218968306
Cauca,2022-06-24,17.138084465010277
Cesar,2022-06-24,23.97117775008287
Choco,2022-06-24,22.98147353184974
Cordoba,2022-06-24,24.591787463536463
Cundinamarca,2022-06-24,15.911658777737326
Guainia,2022-06-24,24.0424950574372
Guajira,2022-06-24,26.050727145491468
Guaviare,2022-06-24,23.18299164640194
Huila,2022-06-24,16.418041922214666
Magdalena,2022-06-24,24.08756609081486
Meta,2022-06-24,22.412300886049373
Narino,2022-06-24,18.954446124825918
Norte De Santander,2022-06-24,20.511754346346
Putumayo,2022-06-24,22.079560563922726
Quindio,2022-06-24,14.966091688698217
Risaralda,2022-06-24,16.949305082002855
San Andres Y Providencia,2022-06-24,
Santander,2022-06-24,20.687448925134056
Sucre,2022-06-24,25.361854385613025
Tolima,2022-06-24,17.7003472774871
Valle Del Cauca,2022-06-24,18.410704308048118
Vaupes,2022-06-24,23.52823452604602
Vichada,2022-06-24,24.23203028412125
Amazonas,2022-06-25,23.236653872995017
Antioquia,2022-06-25,20.541803145309682
Arauca,2022-06-25,23.06310927893416
Atlantico,2022-06-25,25.71172568989312
Bolivar,2022-06-25,24.079709917501216
Boyaca,2022-06-25,13.96773427970028
Buenaventura,2022-06-25,
Caldas,2022-06-25,18.25837886349779
Caqueta,2022-06-25,22.02795566973809
Casanare,2022-06-25,22.754705522672488
Cauca,2022-06-25,16.69648103703656
Cesar,2022-06-25,23.181893110757024
Choco,2022-06-25,22.652312386486965
Cordoba,2022-06-25,24.72656685208236
Cundinamarca,2022-06-25,15.828769947606427
Guainia,2022-06-25,23.458374672572997
Guajira,2022-06-25,25.714968957237183
Guaviare,2022-06-25,22.787443620864018
Huila,2022-06-25,15.894537790652425
Magdalena,2022-06-25,23.479847187303005
Meta,2022-06-25,21.969355995101065
Narino,2022-06-25,18.866199499581953
Norte De Santander,2022-06-25,20.0950131291474
Putumayo,2022-06-25,21.422546889655344
Quindio,2022-06-25,14.944970177143418
Risaralda,2022-06-25,17.040108588117004
San Andres Y Providencia,2022-06-25,
Santander,2022-06-25,20.132380511294425
Sucre,2022-06-25,25.15908204939482
Tolima,2022-06-25,17.7530831561064
Valle Del Cauca,2022-06-25,17.989778590246498
Vaupes,2022-06-25,23.25412568512981
Vichada,2022-06-25,23.57086532470188
Amazonas,2022-06-26,23.18734978021123
Antioquia,2022-06-26,20.362772691475968
Arauca,2022-06-26,22.86259755582934
Atlantico,2022-06-26,25.85414231642533
Bolivar,2022-06-26,23.975719583122792
Boyaca,2022-06-26,13.687148780126916
Buenaventura,2022-06-26,
Caldas,2022-06-26,17.517995420402183
Caqueta,2022-06-26,21.403015937992304
Casanare,2022-06-26,22.56513806672215
Cauca,2022-06-26,16.97451940485564
Cesar,2022-06-26,23.251691783508882
Choco,2022-06-26,22.803251981476624
Cordoba,2022-06-26,24.67560504820593
Cundinamarca,2022-06-26,15.195821539605967
Guainia,2022-06-26,22.522665022256074
Guajira,2022-06-26,25.498198690242514
Guaviare,2022-06-26,21.740655623165495
Huila,2022-06-26,15.202412701275174
Magdalena,2022-06-26,23.606106211788077
Meta,2022-06-26,21.48645436873024
Narino,2022-06-26,18.826245837638396
Norte De Santander,2022-06-26,19.631087955686684
Putumayo,2022-06-26,21.09384592099625
Quindio,2022-06-26,15.127537121366377
Risaralda,2022-06-26,16.777470559981225
San Andres Y Providencia,2022-06-26,
Santander,2022-06-26,19.657193393444313
Sucre,2022-06-26,25.240653843476625
Tolima,2022-06-26,17.063557727399147
Valle Del Cauca,2022-06-26,17.883792149514175
Vaupes,2022-06-26,22.555929656019202
Vichada,2022-06-26,23.415713144467272
Amazonas,2022-06-27,24.341201026283727
Antioquia,2022-06-27,20.18583147841679
Arauca,2022-06-27,23.64787226249849
Atlantico,2022-06-27,25.673402230321308
Bolivar,2022-06-27,24.11564801400277
Boyaca,2022-06-27,13.705288056691932
Buenaventura,2022-06-27,
Caldas,2022-06-27,17.342341216783105
Caqueta,2022-06-27,23.536526506692706
Casanare,2022-06-27,24.242535083964654
Cauca,2022-06-27,16.927969258490897
Cesar,2022-06-27,23.223905459571178
Choco,2022-06-27,22.909458421599748
Cordoba,2022-06-27,24.3984847894866
Cundinamarca,2022-06-27,15.69624889993289
Guainia,2022-06-27,23.63467603635499
Guajira,2022-06-27,25.396616245814148
Guaviare,2022-06-27,23.36458408663094
Huila,2022-06-27,16.51255955809564
Magdalena,2022-06-27,23.467375300902685
Meta,2022-06-27,23.348310684213725
Narino,2022-06-27,18.715905175267267
Norte De Santander,2022-06-27,19.684345259828792
Putumayo,2022-06-27,23.393033252401015
Quindio,2022-06-27,14.523447253221764
Risaralda,2022-06-27,16.467451430048254
San Andres Y Providencia,2022-06-27,
Santander,2022-06-27,19.75413385173149
Sucre,2022-06-27,25.198206328638015
Tolima,2022-06-27,17.82214978337422
Valle Del Cauca,2022-06-27,18.012674165341437
Vaupes,2022-06-27,23.714400304757593
Vichada,2022-06-27,24.22026087410477
Amazonas,2022-06-28,25.313042330037316
Antioquia,2022-06-28,20.558401299301003
Arauca,2022-06-28,24.03534219244287
Atlantico,2022-06-28,26.20483597982986
Bolivar,2022-06-28,24.389258344407843
Boyaca,2022-06-28,14.440470337984822
Buenaventura,2022-06-28,
Caldas,2022-06-28,17.745603073839906
Caqueta,2022-06-28,24.867962907737944
Casanare,2022-06-28,24.912967647574835
Cauca,2022-06-28,17.271190638836977
Cesar,2022-06-28,23.233504903785356
Choco,2022-06-28,23.576433284988674
Cordoba,2022-06-28,24.612903890374717
Cundinamarca,2022-06-28,16.421796467490466
Guainia,2022-06-28,24.15724591742851
Guajira,2022-06-28,25.38952595783409
Guaviare,2022-06-28,24.98123694555922
Huila,2022-06-28,17.62632002360397
Magdalena,2022-06-28,23.720893499383166
Meta,2022-06-28,24.138790725310148
Narino,2022-06-28,18.933787221533972
Norte De Santander,2022-06-28,19.53422935302822
Putumayo,2022-06-28,24.311633827932997
Quindio,2022-06-28,14.907306393457636
Risaralda,2022-06-28,16.94823580953861
San Andres Y Providencia,2022-06-28,
Santander,2022-06-28,20.115233759900292
Sucre,2022-06-28,25.526192053376022
Tolima,2022-06-28,18.348795522989885
Valle Del Cauca,2022-06-28,18.52340113009683
Vaupes,2022-06-28,24.871662824766418
Vichada,2022-06-28,24.64921476300832
Amazonas,2022-06-29,24.720964221645115
Antioquia,2022-06-29,20.754386943631836
Arauca,2022-06-29,24.446128013240624
Atlantico,2022-06-29,26.954780503621038
Bolivar,2022-06-29,24.73931393397351
Boyaca,2022-06-29,14.243108750579083
Buenaventura,2022-06-29,
Caldas,2022-06-29,17.905326311892402
Caqueta,2022-06-29,23.777173317160056
Casanare,2022-06-29,24.82944211362398
Cauca,2022-06-29,17.51330965170431
Cesar,2022-06-29,24.144969649066205
Choco,2022-06-29,24.016552530996584
Cordoba,2022-06-29,25.20801716986898
Cundinamarca,2022-06-29,16.17875845025056
Guainia,2022-06-29,25.259613463178507
Guajira,2022-06-29,25.224244109228238
Guaviare,2022-06-29,24.434534720340842
Huila,2022-06-29,17.286673013193024
Magdalena,2022-06-29,24.595288583046322
Meta,2022-06-29,23.54772238469976
Narino,2022-06-29,19.179455408282347
Norte De Santander,2022-06-29,19.50874728569956
Putumayo,2022-06-29,23.08516730559757
Quindio,2022-06-29,14.956907760717325
Risaralda,2022-06-29,17.14510536172052
San Andres Y Providencia,2022-06-29,
Santander,2022-06-29,19.81304842662895
Sucre,2022-06-29,26.009252651236526
Tolima,2022-06-29,17.96182750548523
Valle Del Cauca,2022-06-29,18.747818440847258
Vaupes,2022-06-29,24.50814735121038
Vichada,2022-06-29,25.344887337030418
Amazonas,2022-06-30,24.51371708360444
Antioquia,2022-06-30,20.76012518294919
Arauca,2022-06-30,23.569308758110548
Atlantico,2022-06-30,26.776642665955336
Bolivar,2022-06-30,24.884971122508947
Boyaca,2022-06-30,14.337422948173646
Buenaventura,2022-06-30,
Caldas,2022-06-30,18.046586568440574
Caqueta,2022-06-30,23.628958667282568
Casanare,2022-06-30,24.50593369574144
Cauca,2022-06-30,17.705278514338513
Cesar,2022-06-30,23.939874726379372
Choco,2022-06-30,23.382048231268296
Cordoba,2022-06-30,24.882672699798857
Cundinamarca,2022-06-30,16.56896227816124
Guainia,2022-06-30,25.154136397312588
Guajira,2022-06-30,24.72329007982406
Guaviare,2022-06-30,24.366799833918698
Huila,2022-06-30,17.527427147113723
Magdalena,2022-06-30,24.259007267736532
Meta,2022-06-30,23.607249963903143
Narino,2022-06-30,19.32654357454582
Norte De Santander,2022-06-30,19.711501582047443
Putumayo,2022-06-30,22.829477097785634
Quindio,2022-06-30,15.39808983703005
Risaralda,2022-06-30,17.329011107628023
San Andres Y Providencia,2022-06-30,
Santander,2022-06-30,20.576098110616975
Sucre,2022-06-30,25.8422883041677
Tolima,2022-06-30,18.636722655483595
Valle Del Cauca,2022-06-30,18.794452708719227
Vaupes,2022-06-30,24.23265858953921
Vichada,2022-06-30,25.37808679361106
Amazonas,2022-07-01,24.687521623144537
Antioquia,2022-07-01,21.25000743552021
Arauca,2022-07-01,22.986950774667203
Atlantico,2022-07-01,26.22444706793687
Bolivar,2022-07-01,25.173380704700726
Boyaca,2022-07-01,14.477947076753024
Buenaventura,2022-07-01,
Caldas,2022-07-01,18.92336995037083
Caqueta,2022-07-01,24.039991022638116
Casanare,2022-07-01,23.819569629059426
Cauca,2022-07-01,17.815474947162322
Cesar,2022-07-01,24.08758001225575
Choco,2022-07-01,23.649300425636074
Cordoba,2022-07-01,25.344613796373046
Cundinamarca,2022-07-01,16.871797740544864
Guainia,2022-07-01,23.722798817402495
Guajira,2022-07-01,25.074544331395256
Guaviare,2022-07-01,23.978895475773342
Huila,2022-07-01,17.390851809658535
Magdalena,2022-07-01,24.11218798461347
Meta,2022-07-01,23.474096457170166
Narino,2022-07-01,19.478240973312783
Norte De Santander,2022-07-01,20.016019916721834
Putumayo,2022-07-01,23.1609494214245
Quindio,2022-07-01,15.934391701478203
Risaralda,2022-07-01,17.950517238767357
San Andres Y Providencia,2022-07-01,
Santander,2022-07-01,20.974399477267635
Sucre,2022-07-01,26.308353108104484
Tolima,2022-07-01,19.214635265942565
Valle Del Cauca,2022-07-01,18.92722895131576
Vaupes,2022-07-01,23.839923935453808
Vichada,2022-07-01,24.20843828475363
Amazonas,2022-07-02,24.675502245573536
Antioquia,2022-07-02,21.19037597214043
Arauca,2022-07-02,23.83062743885702
Atlantico,2022-07-02,26.998606661958572
Bolivar,2022-07-02,25.18293467195853
Boyaca,2022-07-02,14.521736753555572
Buenaventura,2022-07-02,
Caldas,2022-07-02,18.630107532977004
Caqueta,2022-07-02,23.74851862607135
Casanare,2022-07-02,24.065777353728812
Cauca,2022-07-02,17.702325419305268
Cesar,2022-07-02,24.24711725048018
Choco,2022-07-02,23.50656830551448
Cordoba,2022-07-02,25.146091043675145
Cundinamarca,2022-07-02,16.700698653943867
Guainia,2022-07-02,24.46207466992787
Guajira,2022-07-02,25.500918844230153
Guaviare,2022-07-02,24.31290469592843
Huila,2022-07-02,17.208657809898156
Magdalena,2022-07-02,24.727084659996134
Meta,2022-07-02,23.249662620680446
Narino,2022-07-02,19.483476635147042
Norte De Santander,2022-07-02,20.337087228385933
Putumayo,2022-07-02,22.927572312077153
Quindio,2022-07-02,15.927194813203934
Risaralda,2022-07-02,17.708024602716346
San Andres Y Providencia,2022-07-02,
Santander,2022-07-02,20.749908946178554
Sucre,2022-07-02,26.293925688029486
Tolima,2022-07-02,19.06202717953802
Valle Del Cauca,2022-07-02,18.910566722900274
Vaupes,2022-07-02,24.36009368413077
Vichada,2022-07-02,24.683189190404896
Amazonas,2022-07-03,24.281020360699568
Antioquia,2022-07-03,21.651744886988887
Arauca,2022-07-03,23.84346391569163
Atlantico,2022-07-03,27.555105811134403
Bolivar,2022-07-03,25.742699164982664
Boyaca,2022-07-03,14.585136275111537
Buenaventura,2022-07-03,
Caldas,2022-07-03,18.950095653741737
Caqueta,2022-07-03,22.959291676026393
Casanare,2022-07-03,24.2906551864761
Cauca,2022-07-03,17.872028325681324
Cesar,2022-07-03,25.0847763687479
Choco,2022-07-03,23.84425529911269
Cordoba,2022-07-03,25.768621965446844
Cundinamarca,2022-07-03,16.853141735984376
Guainia,2022-07-03,24.602424844989184
Guajira,2022-07-03,26.090994951460292
Guaviare,2022-07-03,23.786177329632736
Huila,2022-07-03,17.17827235296102
Magdalena,2022-07-03,25.248930096711177
Meta,2022-07-03,23.139576678682733
Narino,2022-07-03,19.455002588717633
Norte De Santander,2022-07-03,20.840115410898683
Putumayo,2022-07-03,22.268518592506318
Quindio,2022-07-03,16.122878243860296
Risaralda,2022-07-03,17.816596983753634
San Andres Y Providencia,2022-07-03,
Santander,2022-07-03,21.09539476852131
Sucre,2022-07-03,26.76305913154771
Tolima,2022-07-03,19.29996304804233
Valle Del Cauca,2022-07-03,19.082472525696407
Vaupes,2022-07-03,24.036319359929653
Vichada,2022-07-03,24.866017696421956
Amazonas,2022-07-04,24.034736443166267
Antioquia,2022-07-04,21.644457901101973
Arauca,2022-07-04,23.202796829925838
Atlantico,2022-07-04,27.68230533837848
Bolivar,2022-07-04,25.807896639411936
Boyaca,2022-07-04,14.661268647358042
Buenaventura,2022-07-04,
Caldas,2022-07-04,18.760672043583412
Caqueta,2022-07-04,23.094535846170253
Casanare,2022-07-04,24.280116308046715
Cauca,2022-07-04,17.91575474479285
Cesar,2022-07-04,25.060738145538654
Choco,2022-07-04,23.373845897491766
Cordoba,2022-07-04,25.572419868534286
Cundinamarca,2022-07-04,16.75370747216026
Guainia,2022-07-04,24.731068432855412
Guajira,2022-07-04,26.298602488006786
Guaviare,2022-07-04,23.518727924768175
Huila,2022-07-04,17.33669597924887
Magdalena,2022-07-04,25.63671059724235
Meta,2022-07-04,23.001604151298956
Narino,2022-07-04,19.25889278971938
Norte De Santander,2022-07-04,20.81079683442847
Putumayo,2022-07-04,22.509070984200633
Quindio,2022-07-04,16.12419166021144
Risaralda,2022-07-04,17.62912420421743
San Andres Y Providencia,2022-07-04,
Santander,2022-07-04,21.044804130044408
Sucre,2022-07-04,26.718596065314326
Tolima,2022-07-04,19.219235974509044
Valle Del Cauca,2022-07-04,19.02846436576143
Vaupes,2022-07-04,23.811279395074997
Vichada,2022-07-04,24.97278309163933
Amazonas,2022-07-05,23.966423505782004
Antioquia,2022-07-05,21.36271742918069
Arauca,2022-07-05,23.558696042055757
Atlantico,2022-07-05,26.525179476406517
Bolivar,2022-07-05,25.232444655147614
Boyaca,2022-07-05,14.314457231538121
Buenaventura,2022-07-05,
Caldas,2022-07-05,18.42075313660391
Caqueta,2022-07-05,22.320351505170162
Casanare,2022-07-05,24.364182646460815
Cauca,2022-07-05,17.43634825471656
Cesar,2022-07-05,24.569378136079205
Choco,2022-07-05,23.3995542662775
Cordoba,2022-07-05,25.07335164615799
Cundinamarca,2022-07-05,16.57184204877951
Guainia,2022-07-05,24.698827888820464
Guajira,2022-07-05,26.173533750262383
Guaviare,2022-07-05,23.237425608638624
Huila,2022-07-05,16.728370224840823
Magdalena,2022-07-05,24.596471456089922
Meta,2022-07-05,23.048395847526173
Narino,2022-07-05,19.12056879895854
Norte De Santander,2022-07-05,20.887909346823037
Putumayo,2022-07-05,21.391188036359456
Quindio,2022-07-05,16.017527596401692
Risaralda,2022-07-05,17.45044027723517
San Andres Y Providencia,2022-07-05,
Santander,2022-07-05,20.88751473610629
Sucre,2022-07-05,26.066316511541306
Tolima,2022-07-05,19.063473787949498
Valle Del Cauca,2022-07-05,18.815151160816846
Vaupes,2022-07-05,23.729279929726424
Vichada,2022-07-05,25.015791389049134
Amazonas,2022-07-06,24.49278079708857
Antioquia,2022-07-06,21.530348372132966
Arauca,2022-07-06,24.346606339431364
Atlantico,2022-07-06,26.798236031431507
Bolivar,2022-07-06,25.121747181685276
Boyaca,2022-07-06,14.963355464201861
Buenaventura,2022-07-06,
Caldas,2022-07-06,18.71722989416322
Caqueta,2022-07-06,23.460044627146118
Casanare,2022-07-06,25.319679201491333
Cauca,2022-07-06,17.9321967694166
Cesar,2022-07-06,24.199921011005976
Choco,2022-07-06,23.926900150966663
Cordoba,2022-07-06,25.46713270490402
Cundinamarca,2022-07-06,17.085006173292278
Guainia,2022-07-06,25.370290319829813
Guajira,2022-07-06,25.811555280542027
Guaviare,2022-07-06,24.422450051635643
Huila,2022-07-06,17.371248745618622
Magdalena,2022-07-06,24.650101788785207
Meta,2022-07-06,24.04028432439248
Narino,2022-07-06,19.484670056302004
Norte De Santander,2022-07-06,20.513824231429112
Putumayo,2022-07-06,22.704267110855977
Quindio,2022-07-06,16.272924283218288
Risaralda,2022-07-06,17.53259896856057
San Andres Y Providencia,2022-07-06,
Santander,2022-07-06,20.97960806017853
Sucre,2022-07-06,26.195891218064798
Tolima,2022-07-06,19.468106519818594
Valle Del Cauca,2022-07-06,19.060420731930748
Vaupes,2022-07-06,24.48327609421921
Vichada,2022-07-06,25.627353308861444
Amazonas,2022-07-07,24.647220420177213
Antioquia,2022-07-07,21.62963391276809
Arauca,2022-07-07,23.802704671307414
Atlantico,2022-07-07,27.577528888128317
Bolivar,2022-07-07,25.642905348800223
Boyaca,2022-07-07,14.561931723674782
Buenaventura,2022-07-07,
Caldas,2022-07-07,18.96359924210422
Caqueta,2022-07-07,23.865970444150374
Casanare,2022-07-07,24.891356880515865
Cauca,2022-07-07,17.934753416978058
Cesar,2022-07-07,24.781473848675255
Choco,2022-07-07,24.00403089075003
Cordoba,2022-07-07,25.674620431358047
Cundinamarca,2022-07-07,16.339819784510865
Guainia,2022-07-07,25.40864855889651
Guajira,2022-07-07,26.364484981719528
